2.7.1.100,44,9.01391830932e-05
2.2.1.7,522,0.00106937849033
2.7.1.107,76,0.000155694952615
1.7.2.2,78,0.000159792188211
5.3.4.1,85,0.000174132512794
3.11.1.1,66,0.00013520877464
2.7.8.13,716,0.00146681034306
3.6.3.12,121,0.000247882753506
1.1.1.103,187,0.000383091528146
1.1.1.100,46,9.42364186883e-05
4.1.3.27,113,0.000231493811126
2.6.1.37,79,0.000161840806008
4.2.1.20,994,0.00203632609079
2.7.7.38,397,0.000813301265636
2.7.4.23,35,7.1701622915e-05
3.1.21.7,125,0.000256077224696
1.2.1.12,210,0.00043020973749
1.2.1.11,48,9.83336542835e-05
1.2.1.10,163,0.000333924701004
6.3.2.6,532,0.00108986466831
1.2.1.19,37,7.57988585102e-05
2.1.1.67,94,0.000192570072972
2.1.1.63,54,0.000110625361069
1.6.5.8,319,0.000653509077425
1.6.5.3,1167,0.00239073696977
1.6.5.2,266,0.000544932334154
4.1.1.65,476,0.000975142071644
3.6.5.5,34,6.96530051174e-05
2.3.1.108,32,6.55557695223e-05
2.3.1.109,53,0.000108576743271
2.3.2.13,49,0.000100382272081
2.4.1.250,70,0.00014340324583
3.8.1.5,32,6.55557695223e-05
2.5.1.72,246,0.000503959978203
3.1.3.1,34,6.96530051174e-05
3.6.1.31,282,0.000577710218915
5.3.1.14,71,0.000145451863628
5.3.1.16,620,0.00127014303449
5.3.1.17,92,0.000188472837377
3.1.5.1,54,0.000110625361069
2.3.1.74,116,0.000237639664518
4.2.1.33,1058,0.00216743762983
3.1.3.4,39,7.98960941053e-05
3.1.3.5,481,0.000985385160632
3.5.3.6,148,0.000303195434041
3.1.3.2,96,0.000196667308567
4.1.99.1,56,0.000114722596664
3.5.4.39,37,7.57988585102e-05
3.5.1.88,470,0.000962850364859
2.1.2.9,681,0.00139510872015
2.1.2.1,791,0.00162045667788
2.4.2.43,79,0.000161840806008
2.4.2.48,35,7.1701622915e-05
1.13.11.16,42,8.6041947498e-05
1.13.11.11,96,0.000196667308567
1.10.9.1,55,0.000112673978866
4.1.1.32,93,0.000190521455174
3.4.25.1,533,0.00109191328611
2.7.14.1,67,0.000137257392437
4.3.99.3,39,7.98960941053e-05
3.4.25.2,430,0.000880905652956
3.5.4.4,142,0.000290903727255
2.1.1.170,368,0.000753891349506
2.1.1.228,704,0.00144222692949
1.1.1.205,86,0.000176181130591
3.2.2.27,418,0.000856322239385
3.2.2.22,60,0.000122917067854
2.7.9.3,101,0.000206910397555
2.8.1.10,396,0.000811252647839
1.1.1.267,444,0.000909586302122
4.1.3.39,172,0.000352362261182
3.5.1.103,66,0.00013520877464
2.1.1.174,106,0.000217153486543
3.2.1.20,38,7.78474763077e-05
3.2.1.21,190,0.000389237381539
3.2.1.22,69,0.000141354628032
3.2.1.23,191,0.000391285999336
3.2.1.28,108,0.000221250722138
5.99.1.2,131,0.000268368931482
5.99.1.3,313,0.00064121737064
2.3.2.8,200,0.000409723559514
2.3.2.6,305,0.000624828428259
2.3.3.13,405,0.000829690208017
1.7.99.1,154,0.000315487140826
1.7.99.4,160,0.000327778847612
5.3.1.1,645,0.00132135847943
1.14.13.127,31,6.35071517247e-05
2.1.1.72,93,0.000190521455174
2.1.1.74,256,0.000524446156178
2.7.3.9,44,9.01391830932e-05
6.3.4.23,37,7.57988585102e-05
6.3.4.21,163,0.000333924701004
6.3.4.20,520,0.00106528125474
2.8.1.8,646,0.00132340709723
2.8.1.9,39,7.98960941053e-05
1.10.3.2,73,0.000149549099223
2.8.1.1,147,0.000301146816243
2.8.1.6,586,0.00120049002938
2.8.1.7,237,0.000485522418025
2.8.1.4,287,0.000587953307903
3.6.3.17,238,0.000487571035822
2.3.1.47,299,0.000612536721474
3.6.3.14,2119,0.00434102111306
2.4.2.4,136,0.00027861202047
2.3.1.48,138,0.000282709256065
2.7.1.25,134,0.000274514784875
2.7.8.5,66,0.00013520877464
2.7.8.7,577,0.0011820524692
2.7.1.130,376,0.000770280291887
2.7.8.26,247,0.000506008596
2.7.8.20,37,7.57988585102e-05
2.7.8.28,42,8.6041947498e-05
1.14.99.46,66,0.00013520877464
3.1.3.25,42,8.6041947498e-05
2.4.2.53,74,0.00015159771702
2.4.2.52,73,0.000149549099223
1.6.5.11,2927,0.00599630429349
3.2.1.26,69,0.000141354628032
2.7.4.8,337,0.000690384197782
2.7.4.9,611,0.00125170547432
2.7.4.6,714,0.00146271310747
2.7.4.1,85,0.000174132512794
2.7.4.3,868,0.00177820024829
2.7.6.5,41,8.39933297005e-05
2.7.6.1,203,0.000415869412907
2.6.1.16,169,0.00034621640779
2.6.1.13,53,0.000108576743271
2.6.1.11,95,0.000194618690769
1.2.1.38,398,0.000815349883434
3.4.16.6,80,0.000163889423806
3.4.16.5,51,0.000104479507676
6.3.2.1,537,0.0011001077573
2.7.2.8,561,0.00114927458444
2.7.2.2,48,9.83336542835e-05
2.7.2.1,347,0.000710870375757
4.1.3.40,148,0.000303195434041
2.7.2.4,37,7.57988585102e-05
2.7.1.92,31,6.35071517247e-05
3.2.1.35,45,9.21878008907e-05
4.1.1.49,285,0.000583856072308
1.1.1.94,593,0.00121483035396
2.3.1.129,268,0.000549029569749
2.8.3.21,34,6.96530051174e-05
3.5.1.9,66,0.00013520877464
3.5.1.2,184,0.000376945674753
3.5.1.1,30,6.14585339272e-05
3.5.1.4,57,0.000116771214462
3.5.1.5,818,0.00167576935841
2.1.1.257,30,6.14585339272e-05
2.4.1.315,38,7.78474763077e-05
6.3.4.19,320,0.000655557695223
1.5.1.42,65,0.000133160156842
3.1.4.4,85,0.000174132512794
3.6.1.19,315,0.000645314606235
6.3.2.13,147,0.000301146816243
3.6.1.15,57,0.000116771214462
3.6.1.17,32,6.55557695223e-05
4.2.1.59,568,0.00116361490902
4.2.1.17,36,7.37502407126e-05
2.4.1.21,352,0.000721113464745
4.2.1.90,47,9.62850364859e-05
1.1.1.298,30,6.14585339272e-05
3.4.24.59,44,9.01391830932e-05
3.6.3.28,132,0.00027041754928
3.6.3.29,74,0.00015159771702
1.11.1.9,71,0.000145451863628
2.3.1.51,54,0.000110625361069
2.3.1.50,31,6.35071517247e-05
3.6.3.20,72,0.000147500481425
3.6.3.25,67,0.000137257392437
3.1.3.18,98,0.000200764544162
3.1.3.16,559,0.00114517734884
3.1.3.12,42,8.6041947498e-05
3.1.3.11,485,0.000993579631822
2.4.2.28,60,0.000122917067854
2.4.2.29,496,0.0010161144276
2.4.2.21,204,0.000417918030705
2.4.2.22,299,0.000612536721474
3.5.99.6,285,0.000583856072308
3.5.99.7,53,0.000108576743271
3.1.26.5,698,0.00142993522271
5.1.3.9,142,0.000290903727255
3.1.1.11,98,0.000200764544162
3.2.2.9,191,0.000391285999336
2.7.11.22,120,0.000245834135709
4.2.99.18,44,9.01391830932e-05
1.1.1.261,68,0.000139306010235
2.7.11.21,44,9.01391830932e-05
2.7.7.85,66,0.00013520877464
2.7.7.87,163,0.000333924701004
1.2.1.41,566,0.00115951767343
4.1.2.53,33,6.76043873199e-05
3.2.1.91,53,0.000108576743271
3.2.1.99,33,6.76043873199e-05
4.1.99.12,163,0.000333924701004
4.1.1.50,260,0.000532640627369
2.7.1.89,36,7.37502407126e-05
1.1.1.85,299,0.000612536721474
1.1.1.86,638,0.00130701815485
1.3.3.11,48,9.83336542835e-05
2.3.2.23,213,0.000436355590883
2.8.3.16,40,8.19447119029e-05
5.4.99.27,193,0.000395383234931
5.4.99.25,498,0.00102021166319
4.1.99.17,443,0.000907537684324
2.1.1.17,62,0.000127014303449
2.1.1.14,274,0.000561321276535
2.1.1.178,86,0.000176181130591
5.3.1.26,112,0.000229445193328
5.3.1.23,307,0.000628925663855
3.4.21.89,134,0.000274514784875
5.3.1.28,208,0.000426112501895
5.3.1.25,59,0.000120868450057
3.5.4.16,544,0.00111444808188
1.7.1.13,417,0.000854273621588
4.2.1.44,38,7.78474763077e-05
4.2.1.41,59,0.000120868450057
4.2.1.49,169,0.00034621640779
4.1.1.4,32,6.55557695223e-05
5.3.1.29,47,9.62850364859e-05
3.4.21.88,456,0.000934169715693
2.4.1.15,58,0.000118819832259
6.6.1.1,45,9.21878008907e-05
3.6.3.36,46,9.42364186883e-05
2.3.1.20,42,8.6041947498e-05
3.6.3.33,52,0.000106528125474
4.1.3.3,84,0.000172083894996
6.1.1.13,174,0.000356459496778
6.1.1.11,817,0.00167372074062
6.1.1.10,499,0.00102226028099
6.1.1.17,881,0.00180483227966
6.1.1.16,737,0.00150983131681
6.1.1.15,834,0.00170854724318
6.1.1.14,854,0.00174951959913
6.1.1.19,743,0.0015221230236
2.4.2.30,53,0.000108576743271
6.1.1.9,340,0.000696530051174
6.1.1.7,716,0.00146681034306
6.1.1.6,484,0.000991531014025
6.1.1.5,577,0.0011820524692
6.1.1.4,764,0.00156514399734
6.1.1.3,701,0.0014360810761
6.1.1.2,170,0.000348265025587
6.1.1.1,550,0.00112673978866
3.6.3.1,55,0.000112673978866
3.6.3.6,31,6.35071517247e-05
3.6.3.9,37,7.57988585102e-05
3.6.3.8,80,0.000163889423806
5.4.99.12,630,0.00129062921247
2.7.1.148,586,0.00120049002938
6.4.1.2,975,0.00199740235263
2.7.1.144,50,0.000102430889879
1.13.11.27,30,6.14585339272e-05
1.2.1.59,60,0.000122917067854
1.3.7.11,34,6.96530051174e-05
4.2.1.113,80,0.000163889423806
4.1.2.40,108,0.000221250722138
1.4.4.2,536,0.0010980591395
3.1.1.4,353,0.000723162082543
3.1.1.5,73,0.000149549099223
3.1.1.3,137,0.000280660638267
2.5.1.31,42,8.6041947498e-05
3.1.1.1,77,0.000157743570413
2.1.1.77,332,0.000680141108794
3.2.1.18,204,0.000417918030705
2.1.1.166,407,0.000833787443612
3.2.1.15,86,0.000176181130591
3.2.1.14,131,0.000268368931482
3.2.1.17,180,0.000368751203563
1.3.98.1,40,8.19447119029e-05
2.7.1.161,47,9.62850364859e-05
4.1.1.85,42,8.6041947498e-05
1.18.1.2,254,0.000520348920583
2.7.11.25,69,0.000141354628032
3.4.21.92,755,0.00154670643717
1.2.4.4,30,6.14585339272e-05
1.2.4.2,92,0.000188472837377
4.2.1.6,45,9.21878008907e-05
6.3.2.3,63,0.000129062921247
4.2.1.2,102,0.000208959015352
6.3.2.4,581,0.00119024694039
4.2.1.1,117,0.000239688282316
6.3.2.8,675,0.00138281701336
6.3.2.9,483,0.000989482396227
4.2.1.8,134,0.000274514784875
4.2.1.9,579,0.00118614970479
6.3.4.2,691,0.00141559489812
2.4.1.41,60,0.000122917067854
3.2.1.113,32,6.55557695223e-05
3.5.1.47,74,0.00015159771702
3.5.1.44,158,0.000323681612016
2.7.10.2,204,0.000417918030705
2.7.10.1,292,0.000598196396891
2.7.12.1,75,0.000153646334818
2.7.12.2,64,0.000131111539045
2.3.1.39,30,6.14585339272e-05
2.7.11.30,53,0.000108576743271
2.3.1.31,182,0.000372848439158
2.3.1.30,39,7.98960941053e-05
3.1.3.77,160,0.000327778847612
3.1.3.70,34,6.96530051174e-05
3.1.3.71,60,0.000122917067854
6.1.1.22,286,0.000585904690106
6.1.1.23,437,0.000895245977539
6.1.1.20,1006,0.00206090950436
6.1.1.21,701,0.0014360810761
3.4.21.53,131,0.000268368931482
2.4.1.180,62,0.000127014303449
3.4.21.107,36,7.37502407126e-05
3.4.21.105,88,0.000180278366186
1.3.1.14,98,0.000200764544162
2.7.1.170,261,0.000534689245166
3.1.1.31,124,0.000254028606899
4.3.2.1,613,0.00125580270991
4.3.2.2,45,9.21878008907e-05
4.3.2.3,88,0.000180278366186
2.2.1.1,79,0.000161840806008
2.8.1.12,76,0.000155694952615
2.2.1.6,77,0.000157743570413
1.16.3.1,96,0.000196667308567
2.2.1.9,262,0.000536737862964
3.6.3.24,32,6.55557695223e-05
3.5.3.11,74,0.00015159771702
1.1.1.330,41,8.39933297005e-05
1.17.99.6,31,6.35071517247e-05
5.3.3.2,276,0.00056541851213
3.2.1.67,49,0.000100382272081
4.2.1.24,56,0.000114722596664
2.7.4.22,553,0.00113288564206
2.7.4.25,540,0.00110625361069
3.6.3.30,41,8.39933297005e-05
3.5.3.8,94,0.000192570072972
2.6.1.9,502,0.00102840613438
3.5.3.4,41,8.39933297005e-05
2.6.1.1,52,0.000106528125474
1.2.1.88,56,0.000114722596664
2.1.1.37,93,0.000190521455174
2.1.1.33,551,0.00112878840646
5.1.3.32,99,0.00020281316196
3.1.26.3,514,0.00105298954795
4.1.2.4,336,0.000688335579984
2.7.1.21,251,0.000514203067191
2.7.1.24,266,0.000544932334154
1.14.11.27,31,6.35071517247e-05
2.1.1.192,637,0.00130496953705
2.1.1.191,81,0.000165938041603
2.1.1.190,161,0.000329827465409
2.1.1.197,54,0.000110625361069
2.1.1.195,182,0.000372848439158
2.1.1.242,196,0.000401529088324
2.1.1.199,839,0.00171879033216
2.1.1.198,41,8.39933297005e-05
4.1.1.98,145,0.000297049580648
4.2.1.93,42,8.6041947498e-05
2.3.1.199,63,0.000129062921247
3.1.2.6,284,0.00058180745451
2.3.1.225,190,0.000389237381539
5.1.3.2,54,0.000110625361069
2.7.11.24,198,0.000405626323919
5.1.3.4,41,8.39933297005e-05
3.4.14.5,73,0.000149549099223
2.4.2.14,38,7.78474763077e-05
2.4.2.17,531,0.00108781605051
2.4.2.10,457,0.00093621833349
2.1.1.177,618,0.0012660457989
2.1.1.176,81,0.000165938041603
3.6.4.3,50,0.000102430889879
1.14.14.5,82,0.000167986659401
1.14.14.1,200,0.000409723559514
3.1.2.28,33,6.76043873199e-05
2.1.3.3,388,0.000794863705458
2.1.3.2,705,0.00144427554729
5.1.99.6,93,0.000190521455174
3.1.1.29,780,0.00159792188211
3.5.3.12,59,0.000120868450057
1.2.1.71,134,0.000274514784875
1.2.1.70,581,0.00119024694039
1.2.1.72,92,0.000188472837377
1.8.4.12,203,0.000415869412907
1.8.4.11,305,0.000624828428259
1.10.3.9,388,0.000794863705458
2.1.1.223,128,0.000262223078089
2.3.1.46,202,0.00041382079511
2.5.1.19,588,0.00120458726497
2.5.1.18,259,0.000530592009571
2.5.1.16,224,0.000458890386656
2.5.1.15,38,7.78474763077e-05
3.2.1.78,57,0.000116771214462
2.3.1.41,41,8.39933297005e-05
1.1.1.38,119,0.000243785517911
1.1.1.34,53,0.000108576743271
2.3.1.9,51,0.000104479507676
2.9.1.1,127,0.000260174460292
5.4.2.7,279,0.000571564365523
2.3.1.1,109,0.000223299339935
5.4.2.8,38,7.78474763077e-05
2.3.3.9,104,0.000213056250947
2.7.1.50,317,0.00064941184183
5.1.3.24,41,8.39933297005e-05
1.5.1.3,79,0.000161840806008
5.1.3.20,158,0.000323681612016
1.97.1.12,441,0.000903440448729
2.3.3.16,71,0.000145451863628
5.1.3.29,60,0.000122917067854
2.8.4.3,609,0.00124760823872
2.8.4.1,33,6.76043873199e-05
1.2.99.2,30,6.14585339272e-05
2.8.4.4,412,0.0008440305326
2.7.1.39,439,0.000899343213134
2.7.1.33,641,0.00131316400824
2.7.1.30,442,0.000905489066527
2.7.1.35,117,0.000239688282316
3.2.2.28,51,0.000104479507676
2.1.1.185,37,7.57988585102e-05
2.1.1.186,170,0.000348265025587
2.1.1.297,72,0.000147500481425
2.1.1.182,624,0.00127833750568
2.1.1.189,99,0.00020281316196
1.1.1.37,551,0.00112878840646
2.3.1.184,30,6.14585339272e-05
2.3.1.180,418,0.000856322239385
2.3.1.181,459,0.000940315569086
5.3.1.24,317,0.00064941184183
2.3.1.189,81,0.000165938041603
2.7.11.13,82,0.000167986659401
2.3.1.16,215,0.000440452826478
2.7.11.17,59,0.000120868450057
2.3.1.12,51,0.000104479507676
3.1.11.6,853,0.00174747098133
2.3.1.8,47,9.62850364859e-05
2.5.1.7,560,0.00114722596664
2.5.1.6,780,0.00159792188211
1.17.1.2,438,0.000897294595337
2.5.1.3,334,0.000684238344389
1.17.1.8,563,0.00115337182003
2.1.1.172,140,0.00028680649166
3.3.1.1,249,0.000510105831595
2.1.1.163,118,0.000241736900113
3.4.13.21,63,0.000129062921247
1.17.7.3,414,0.000848127768195
3.4.14.11,59,0.000120868450057
3.3.2.6,39,7.98960941053e-05
3.1.1.53,37,7.57988585102e-05
2.7.2.11,441,0.000903440448729
2.6.1.42,56,0.000114722596664
3.1.27.5,104,0.000213056250947
3.1.27.1,37,7.57988585102e-05
3.1.21.2,269,0.000551078187547
3.1.21.4,101,0.000206910397555
2.7.7.9,70,0.00014340324583
4.1.2.13,159,0.000325730229814
2.7.7.3,676,0.00138486563116
2.7.7.2,71,0.000145451863628
2.7.7.7,850,0.00174132512794
2.7.7.6,3812,0.00780933104434
2.7.7.4,436,0.000893197359741
5.1.3.22,43,8.80905652956e-05
4.3.1.24,48,9.83336542835e-05
5.2.1.8,1490,0.00305244051838
6.5.1.3,46,9.42364186883e-05
3.5.1.110,65,0.000133160156842
6.1.1.12,310,0.000635071517247
1.15.1.1,372,0.000762085820697
2.1.1.144,90,0.000184375601781
4.2.1.109,184,0.000376945674753
2.7.7.41,69,0.000141354628032
2.7.7.42,136,0.00027861202047
1.8.4.8,152,0.000311389905231
2.7.7.48,283,0.000579758836713
4.2.1.104,124,0.000254028606899
1.1.1.23,216,0.000442501444276
1.1.1.22,44,9.01391830932e-05
1.1.1.27,307,0.000628925663855
1.1.1.25,471,0.000964898982656
3.5.4.2,223,0.000456841768859
2.4.1.227,688,0.00140944904473
5.4.99.62,206,0.0004220152663
2.7.7.56,421,0.000862468092778
3.5.1.18,395,0.000809204030041
3.5.1.16,73,0.000149549099223
1.14.99.29,40,8.19447119029e-05
3.6.1.1,307,0.000628925663855
3.6.1.3,50,0.000102430889879
3.6.1.7,271,0.000555175423142
2.4.1.13,30,6.14585339272e-05
4.2.2.10,41,8.39933297005e-05
1.11.1.21,342,0.00070062728677
1.3.1.9,132,0.00027041754928
6.2.1.5,563,0.00115337182003
6.2.1.1,204,0.000417918030705
6.2.1.3,67,0.000137257392437
3.1.26.11,290,0.000594099161296
3.1.3.48,285,0.000583856072308
1.1.1.262,153,0.000313438523029
4.6.1.2,83,0.000170035277198
4.6.1.1,88,0.000180278366186
1.1.1.290,153,0.000313438523029
3.2.1.8,145,0.000297049580648
3.2.1.4,188,0.000385140145944
3.2.1.1,110,0.000225347957733
4.99.1.1,429,0.000878857035158
1.1.1.169,31,6.35071517247e-05
3.2.1.55,53,0.000108576743271
3.2.1.52,158,0.000323681612016
3.2.1.58,43,8.80905652956e-05
1.12.99.6,33,6.76043873199e-05
1.1.1.18,57,0.000116771214462
1.1.1.17,158,0.000323681612016
4.2.3.4,525,0.00107552434373
4.2.3.5,714,0.00146271310747
4.2.3.3,204,0.000417918030705
2.4.1.69,33,6.76043873199e-05
2.1.1.86,91,0.000186424219579
2.7.1.11,330,0.000676043873199
2.7.1.16,77,0.000157743570413
3.1.26.4,1140,0.00233542428923
6.3.5.11,40,8.19447119029e-05
2.4.2.8,94,0.000192570072972
5.1.1.8,47,9.62850364859e-05
5.1.1.1,365,0.000747745496114
5.1.1.3,338,0.000692432815579
5.1.1.7,422,0.000864516710575
3.4.24.39,59,0.000120868450057
1.8.1.4,71,0.000145451863628
1.8.1.2,239,0.00048961965362
1.8.1.9,83,0.000170035277198
1.8.1.8,64,0.000131111539045
1.8.3.2,33,6.76043873199e-05
2.4.2.18,565,0.00115746905563
6.5.1.2,876,0.00179458919067
6.5.1.1,169,0.00034621640779
6.5.1.4,90,0.000184375601781
2.1.1.148,78,0.000159792188211
1.2.4.1,109,0.000223299339935
5.3.1.9,630,0.00129062921247
5.3.1.6,471,0.000964898982656
5.3.1.4,114,0.000233542428923
5.3.1.5,196,0.000401529088324
1.1.1.195,38,7.78474763077e-05
6.3.1.13,81,0.000165938041603
2.3.1.15,165,0.000338021936599
3.1.1.73,40,8.19447119029e-05
3.1.1.74,52,0.000106528125474
1.1.1.282,37,7.57988585102e-05
3.4.19.12,418,0.000856322239385
3.1.2.12,35,7.1701622915e-05
1.4.1.24,31,6.35071517247e-05
1.4.1.21,58,0.000118819832259
1.4.1.1,32,6.55557695223e-05
1.4.1.3,34,6.96530051174e-05
1.4.1.4,31,6.35071517247e-05
3.1.4.11,64,0.000131111539045
3.1.4.14,50,0.000102430889879
2.5.1.46,60,0.000122917067854
2.5.1.47,55,0.000112673978866
2.5.1.41,62,0.000127014303449
2.5.1.42,39,7.98960941053e-05
1.7.1.7,193,0.000395383234931
3.1.4.17,32,6.55557695223e-05
2.6.1.81,46,9.42364186883e-05
2.6.1.83,102,0.000208959015352
2.6.1.87,71,0.000145451863628
2.7.7.61,33,6.76043873199e-05
1.6.2.2,88,0.000180278366186
2.1.1.98,51,0.000104479507676
2.7.1.67,51,0.000104479507676
2.7.1.60,55,0.000112673978866
3.5.4.25,136,0.00027861202047
2.7.1.69,135,0.000276563402672
3.2.1.85,49,0.000100382272081
1.10.2.2,38,7.78474763077e-05
1.3.5.2,393,0.000805106794446
3.4.22.68,34,6.96530051174e-05
6.3.1.5,291,0.000596147779093
6.3.1.1,152,0.000311389905231
6.3.1.2,154,0.000315487140826
3.4.24.21,40,8.19447119029e-05
6.3.3.3,253,0.000518300302786
6.3.3.1,475,0.000973093453847
6.3.5.3,351,0.000719064846948
6.3.5.2,659,0.0013500391286
6.3.5.4,36,7.37502407126e-05
6.3.5.7,608,0.00124555962092
5.5.1.6,47,9.62850364859e-05
2.4.1.207,40,8.19447119029e-05
5.4.2.10,686,0.00140535180913
5.4.2.12,337,0.000690384197782
1.14.13.81,45,9.21878008907e-05
2.4.99.18,93,0.000190521455174
3.1.1.61,234,0.000479376564632
4.2.1.70,56,0.000114722596664
2.4.1.182,257,0.000526494773976
4.2.1.96,255,0.000522397538381
2.7.13.3,477,0.000977190689442
2.6.1.82,47,9.62850364859e-05
2.7.7.63,77,0.000157743570413
2.7.7.60,400,0.000819447119029
4.3.3.7,478,0.000979239307239
4.3.3.6,205,0.000419966648502
4.1.2.20,42,8.6041947498e-05
4.2.1.126,204,0.000417918030705
4.3.1.7,78,0.000159792188211
4.3.1.3,200,0.000409723559514
6.3.2.2,322,0.000659654930818
3.7.1.3,83,0.000170035277198
2.7.2.7,46,9.42364186883e-05
3.5.1.105,57,0.000116771214462
2.7.7.68,90,0.000184375601781
4.3.1.19,42,8.6041947498e-05
4.3.1.18,110,0.000225347957733
6.3.2.7,37,7.57988585102e-05
2.5.1.55,323,0.000661703548616
2.5.1.54,40,8.19447119029e-05
2.7.3.2,32,6.55557695223e-05
2.7.7.72,167,0.000342119172195
2.7.7.77,211,0.000432258355288
4.2.1.130,53,0.000108576743271
6.3.4.4,825,0.001690109683
6.3.4.5,603,0.00123531653194
3.1.13.4,103,0.00021100763315
6.3.4.3,303,0.000620731192664
3.1.13.1,120,0.000245834135709
2.7.1.5,64,0.000131111539045
2.7.1.6,145,0.000297049580648
2.7.1.1,53,0.000108576743271
2.7.1.2,152,0.000311389905231
1.9.3.1,484,0.000991531014025
4.2.99.20,63,0.000129062921247
2.7.1.71,461,0.000944412804681
4.1.1.20,42,8.6041947498e-05
4.1.1.23,566,0.00115951767343
5.3.1.12,132,0.00027041754928
4.1.99.18,275,0.000563369894332
3.2.1.37,32,6.55557695223e-05
4.1.1.1,30,6.14585339272e-05
4.1.1.3,66,0.00013520877464
3.5.2.5,50,0.000102430889879
3.5.2.7,274,0.000561321276535
3.5.2.6,136,0.00027861202047
3.5.2.3,335,0.000686286962187
3.2.1.39,72,0.000147500481425
2.3.1.234,749,0.00153441473038
3.5.1.28,65,0.000133160156842
1.6.1.1,94,0.000192570072972
3.4.23.36,420,0.00086041947498
3.6.3.49,41,8.39933297005e-05
1.3.3.6,36,7.37502407126e-05
1.3.3.3,240,0.000491668271417
3.6.3.41,127,0.000260174460292
3.6.3.44,45,9.21878008907e-05
1.11.1.15,244,0.000499862742608
3.1.1.96,580,0.00118819832259
1.3.7.7,304,0.000622779810462
1.3.5.1,83,0.000170035277198
3.6.1.40,77,0.000157743570413
3.6.1.41,195,0.000399480470527
1.14.13.9,53,0.000108576743271
3.6.4.12,2180,0.00446598679871
3.6.4.13,1440,0.0029500096285
1.5.1.2,62,0.000127014303449
1.13.11.54,57,0.000116771214462
3.4.19.3,149,0.000305244051838
1.13.11.5,84,0.000172083894996
1.13.11.6,57,0.000116771214462
3.1.4.35,46,9.42364186883e-05
